Feature,human,gpt
pos_bigrams:PART NOUN,0.04673139446065216,-0.04673139446065216
pos_bigrams:PROPN PART,-0.04650031830511338,0.04650031830511338
func_words:was,0.04629746797806938,-0.04629746797806938
pos_bigrams:SCONJ VERB,-0.04603386541080034,0.04603386541080034
func_words:between,0.04595371562027172,-0.04595371562027172
pos_bigrams:NOUN PROPN,0.045822016720700305,-0.045822016720700305
func_words:theirs,-0.04539509221846931,0.04539509221846931
func_words:initial,-0.04531370087746268,0.04531370087746268
pos_bigrams:PART ADJ,-0.04525191020804239,0.04525191020804239
pos_bigrams:X SCONJ,0.04453610613288618,-0.04453610613288618
pos_bigrams:DET DET,0.04442228808606507,-0.04442228808606507
pos_unigrams:SYM,-0.044081155770661413,0.044081155770661413
func_words:'ll,-0.04333642495730597,0.04333642495730597
func_words:has,0.04255314700708161,-0.04255314700708161
pos_bigrams:ADP CCONJ,0.04219639542660786,-0.04219639542660786
func_words:ourselves,-0.041973110497079906,0.041973110497079906
func_words:as,0.041913531712762346,-0.041913531712762346
pos_bigrams:ADP X,0.04082254517144514,-0.04082254517144514
func_words:his,0.04073123900540632,-0.04073123900540632
dep_labels:dep,-0.04066903062682142,0.04066903062682142
func_words:easy,-0.04034298391491569,0.04034298391491569
pos_bigrams:ADV SYM,-0.040306027162066584,0.040306027162066584
pos_bigrams:CCONJ SYM,0.040168401821655104,-0.040168401821655104
pos_bigrams:SYM NOUN,0.039793872952777136,-0.039793872952777136
func_words:positive,-0.03965214018863474,0.03965214018863474
pos_bigrams:VERB ADP,-0.03887701607860392,0.03887701607860392
pos_bigrams:CCONJ VERB,0.03869800291376252,-0.03869800291376252
func_words:current,-0.03866968832815999,0.03866968832815999
pos_bigrams:PROPN SCONJ,0.03850267516878992,-0.03850267516878992
pos_bigrams:PRON VERB,0.03846496636409305,-0.03846496636409305
pos_bigrams:CCONJ ADJ,-0.03830923718179328,0.03830923718179328
pos_unigrams:CCONJ,0.03822929381311809,-0.03822929381311809
pos_bigrams:PROPN NUM,-0.038032533867816166,0.038032533867816166
func_words:all,-0.03793735167762137,0.03793735167762137
func_words:over,0.037843023258969,-0.037843023258969
morph_tags:Person=2,0.037696123629264715,-0.037696123629264715
pos_bigrams:SCONJ DET,0.036351832299490405,-0.036351832299490405
pos_bigrams:X AUX,-0.03600746188930708,0.03600746188930708
punctuation:',0.03587657113423947,-0.03587657113423947
func_words:why,-0.035506678733382084,0.035506678733382084
pos_bigrams:X ADV,-0.03547273491827283,0.03547273491827283
pos_bigrams:NUM DET,0.03542893588032364,-0.03542893588032364
pos_unigrams:VERB,0.035095634308862964,-0.035095634308862964
pos_bigrams:SYM PUNCT,0.035052469648186625,-0.035052469648186625
func_words:am,0.03396317820844345,-0.03396317820844345
pos_bigrams:SYM PRON,-0.03389383465829368,0.03389383465829368
pos_bigrams:SYM ADJ,0.03290444452793019,-0.03290444452793019
pos_bigrams:AUX SYM,0.03209382987866297,-0.03209382987866297
dep_labels:xcomp,-0.03191284178590785,0.03191284178590785
pos_bigrams:ADJ PUNCT,0.0318966061135728,-0.0318966061135728
func_words:who,-0.03176555826397658,0.03176555826397658
func_words:itself,-0.03139059235736729,0.03139059235736729
pos_bigrams:PART CCONJ,0.03110423460847755,-0.03110423460847755
sentences:all-cleft,-0.030741368617316585,0.030741368617316585
func_words:some,-0.03026890103540215,0.03026890103540215
pos_bigrams:SYM PROPN,0.029952104643845963,-0.029952104643845963
func_words:they,-0.029843588375478413,0.029843588375478413
pos_bigrams:NOUN SYM,0.0292425344483698,-0.0292425344483698
pos_bigrams:NUM PART,0.02916973573227398,-0.02916973573227398
pos_bigrams:CCONJ NUM,0.028774985578983125,-0.028774985578983125
func_words:any,0.028238851117795623,-0.028238851117795623
func_words:simple,0.027057948525005697,-0.027057948525005697
pos_bigrams:NUM X,0.02694064517425675,-0.02694064517425675
pos_unigrams:ADV,0.02687522964984968,-0.02687522964984968
func_words:behind,0.026695449800333997,-0.026695449800333997
dep_labels:agent,0.02645729790845689,-0.02645729790845689
pos_bigrams:PART NUM,0.02607711218805631,-0.02607711218805631
pos_bigrams:X PART,0.026033102957573776,-0.026033102957573776
transitions:count,-0.025749383926424632,0.025749383926424632
pos_bigrams:DET SYM,0.025561899231429357,-0.025561899231429357
func_words:shall,-0.025435859585905173,0.025435859585905173
func_words:aren,0.025232302161625243,-0.025232302161625243
punctuation:`,0.024982112465572755,-0.024982112465572755
func_words:been,0.024468376913747585,-0.024468376913747585
pos_bigrams:X VERB,0.024372214703259565,-0.024372214703259565
func_words:such,-0.023839170898882683,0.023839170898882683
pos_bigrams:INTJ PART,0.023687954412565534,-0.023687954412565534
dep_labels:nmod,-0.0231652474174595,0.0231652474174595
func_words:nor,-0.023135585407007678,0.023135585407007678
pos_bigrams:SCONJ NOUN,0.022961309159664503,-0.022961309159664503
pos_bigrams:PRON ADV,-0.022509565998130934,0.022509565998130934
pos_bigrams:INTJ ADP,0.022222341301147232,-0.022222341301147232
func_words:new,-0.021771188990797764,0.021771188990797764
pos_bigrams:SYM AUX,-0.02172305326313008,0.02172305326313008
func_words:ours,-0.02166337869123449,0.02166337869123449
pos_bigrams:VERB PRON,0.02093081094751776,-0.02093081094751776
func_words:i,-0.020238753024864563,0.020238753024864563
pos_bigrams:CCONJ SCONJ,0.01976422716798161,-0.01976422716798161
pos_bigrams:ADJ SYM,0.01972346733287441,-0.01972346733287441
pos_bigrams:NUM VERB,-0.019435397475590158,0.019435397475590158
pos_bigrams:PUNCT INTJ,-0.019373090783853502,0.019373090783853502
pos_bigrams:X CCONJ,0.019357271738106082,-0.019357271738106082
sentences:there-cleft,0.019294033907068627,-0.019294033907068627
func_words:apparent,0.019257015680934304,-0.019257015680934304
func_words:does,-0.01925123856011487,0.01925123856011487
pos_bigrams:PROPN SYM,0.018201154903797152,-0.018201154903797152
func_words:among,0.018024206894913703,-0.018024206894913703
pos_bigrams:VERB X,0.017811776079091495,-0.017811776079091495
pos_bigrams:ADP ADJ,0.017807775869905847,-0.017807775869905847
pos_bigrams:INTJ ADV,0.017723819925717667,-0.017723819925717667
pos_bigrams:PROPN ADJ,-0.017186350174912702,0.017186350174912702
pos_bigrams:ADP ADV,-0.017144167669470613,0.017144167669470613
func_words:if,-0.01712651471853711,0.01712651471853711
pos_bigrams:INTJ DET,0.017016118354311452,-0.017016118354311452
pos_bigrams:PRON ADJ,-0.016789850035725577,0.016789850035725577
func_words:while,-0.01676569399212042,0.01676569399212042
dep_labels:amod,0.016176682809867945,-0.016176682809867945
pos_bigrams:AUX PRON,0.015618171147213193,-0.015618171147213193
pos_bigrams:ADP AUX,0.015519427032630475,-0.015519427032630475
pos_bigrams:PRON SYM,0.015327480528407676,-0.015327480528407676
pos_bigrams:NOUN ADV,0.015133339046040552,-0.015133339046040552
func_words:being,0.015040769746536954,-0.015040769746536954
func_words:again,0.014745647408712613,-0.014745647408712613
pos_bigrams:AUX INTJ,-0.014649539891512542,0.014649539891512542
func_words:this,-0.01462887135687753,0.01462887135687753
func_words:yours,0.014591947275682608,-0.014591947275682608
pos_bigrams:SYM INTJ,0.013991345824674588,-0.013991345824674588
func_words:himself,-0.01379125103841599,0.01379125103841599
dep_labels:predet,-0.013678952142065133,0.013678952142065133
pos_bigrams:SCONJ X,-0.013517183946021902,0.013517183946021902
func_words:young,-0.013412861411329975,0.013412861411329975
pos_bigrams:NUM PROPN,0.013406671224592971,-0.013406671224592971
pos_bigrams:X NOUN,-0.013396876387628537,0.013396876387628537
pos_unigrams:NOUN,0.013262088515664704,-0.013262088515664704
pos_bigrams:SCONJ PROPN,-0.013169223685661964,0.013169223685661964
pos_bigrams:ADJ PRON,0.013025635826108857,-0.013025635826108857
func_words:beside,0.012847433069106854,-0.012847433069106854
pos_bigrams:VERB SYM,0.012739575978814865,-0.012739575978814865
pos_bigrams:PART SCONJ,-0.012736352776457583,0.012736352776457583
pos_bigrams:PUNCT PART,-0.011891700623940545,0.011891700623940545
pos_bigrams:X SYM,0.011521259087469763,-0.011521259087469763
pos_bigrams:SYM X,0.011492006708968295,-0.011492006708968295
sentences:coordinate-clause,0.01142796596896777,-0.01142796596896777
morph_tags:PunctType=Dash,0.011117060321715095,-0.011117060321715095
func_words:my,-0.011000459025155021,0.011000459025155021
sentences:tag-question,-0.010995378719612075,0.010995378719612075
pos_bigrams:PART PART,-0.01082242019381463,0.01082242019381463
func_words:else,0.010609626230316173,-0.010609626230316173
pos_bigrams:DET NOUN,-0.010358109533701127,0.010358109533701127
morph_tags:Hyph=Yes,0.010318087208563595,-0.010318087208563595
morph_tags:Tense=Pres,-0.010244976679956481,0.010244976679956481
pos_bigrams:ADV VERB,0.010094688918136077,-0.010094688918136077
func_words:there,0.009836759175621957,-0.009836759175621957
pos_bigrams:INTJ NOUN,0.009762877989285166,-0.009762877989285166
pos_bigrams:PRON INTJ,0.009506515794436652,-0.009506515794436652
pos_bigrams:VERB ADV,-0.009292779762109592,0.009292779762109592
pos_unigrams:ADJ,-0.009176943717305819,0.009176943717305819
func_words:before,0.009060499175573418,-0.009060499175573418
pos_bigrams:INTJ VERB,-0.00869108658207266,0.00869108658207266
pos_bigrams:VERB NOUN,-0.008601583440152223,0.008601583440152223
pos_bigrams:PART SYM,0.008501460693303995,-0.008501460693303995
pos_bigrams:NOUN NUM,0.008115797664619956,-0.008115797664619956
pos_bigrams:ADJ DET,0.008019862400920003,-0.008019862400920003
punctuation:%,0.007899008306976596,-0.007899008306976596
pos_bigrams:SYM SCONJ,0.00786643666146703,-0.00786643666146703
func_words:ers,-0.007851707578974665,0.007851707578974665
morph_tags:Degree=Pos,-0.007381564400095989,0.007381564400095989
pos_bigrams:SYM PART,0.00725801754311449,-0.00725801754311449
func_words:didn,0.006885849617350921,-0.006885849617350921
pos_bigrams:SYM SYM,-0.006797507464347232,0.006797507464347232
pos_bigrams:INTJ SYM,0.00643770562953977,-0.00643770562953977
func_words:wasn,0.006369887107931941,-0.006369887107931941
pos_bigrams:DET AUX,0.0062904690173377735,-0.0062904690173377735
pos_bigrams:DET PART,0.006181201092608999,-0.006181201092608999
func_words:can,-0.005996028995773412,0.005996028995773412
func_words:still,-0.005393005876095136,0.005393005876095136
func_words:you,-0.005057731326443653,0.005057731326443653
pos_bigrams:SYM CCONJ,0.004665443271440397,-0.004665443271440397
func_words:evident,0.004304747939981597,-0.004304747939981597
pos_bigrams:SCONJ SYM,0.0041559506072055535,-0.0041559506072055535
func_words:yesterday,0.004140404243141204,-0.004140404243141204
pos_bigrams:ADP SCONJ,-0.0037675984581837883,0.0037675984581837883
pos_bigrams:SYM ADV,0.0034176853561186872,-0.0034176853561186872
pos_bigrams:VERB INTJ,-0.003196465269256234,0.003196465269256234
pos_bigrams:AUX X,0.003107083492526172,-0.003107083492526172
pos_bigrams:ADV ADP,0.003098941249102053,-0.003098941249102053
pos_unigrams:X,0.0029575814207678706,-0.0029575814207678706
sentences:pseudo-cleft,0.0028125336182181384,-0.0028125336182181384
func_words:ain,0.002770754759356187,-0.002770754759356187
func_words:we,0.0025480437183107406,-0.0025480437183107406
pos_bigrams:PART DET,0.002493431201929301,-0.002493431201929301
pos_bigrams:ADV SCONJ,0.002483483908286546,-0.002483483908286546
func_words:isn,0.002351427764162065,-0.002351427764162065
func_words:most,-0.002219557732044549,0.002219557732044549
pos_bigrams:ADJ ADP,0.002165017373390179,-0.002165017373390179
func_words:don,-0.0020428623117739026,0.0020428623117739026
pos_bigrams:CCONJ DET,-0.0018561209273871605,0.0018561209273871605
func_words:sure,-0.0016862667086981612,0.0016862667086981612
func_words:herself,-0.0014434437004090762,0.0014434437004090762
morph_tags:Number=Plur,0.0013183551944543665,-0.0013183551944543665
pos_bigrams:DET CCONJ,-0.0013060236633588213,0.0013060236633588213
pos_bigrams:AUX PUNCT,-0.001230553561773364,0.001230553561773364
dep_labels:prt,-0.0008139002449847073,0.0008139002449847073
func_words:wouldn,0.000598840540452906,-0.000598840540452906
func_words:toward,0.0005009169580284021,-0.0005009169580284021
sentences:if-because-cleft,0.00042649261411943005,-0.00042649261411943005
func_words:original,-0.0004035437275042067,0.0004035437275042067
func_words:minor,0.00019768737594537514,-0.00019768737594537514
func_words:your,0.0001877156184517485,-0.0001877156184517485
emojis:🤢,0.0,-0.0
emojis:🤮,0.0,-0.0
emojis:😷,0.0,-0.0
emojis:🤧,0.0,-0.0
emojis:🤕,0.0,-0.0
emojis:🤑,0.0,-0.0
emojis:😞,0.0,-0.0
emojis:😸,0.0,-0.0
emojis:😔,0.0,-0.0
emojis:😟,0.0,-0.0
emojis:🙁,0.0,-0.0
emojis:😕,0.0,-0.0
emojis:😣,0.0,-0.0
emojis:😖,0.0,-0.0
emojis:🤠,0.0,-0.0
emojis:🤒,0.0,-0.0
emojis:👻,0.0,-0.0
emojis:💀,0.0,-0.0
emojis:☠️,0.0,-0.0
emojis:👽,0.0,-0.0
emojis:👾,0.0,-0.0
emojis:🤖,0.0,-0.0
emojis:😺,0.0,-0.0
emojis:💩,0.0,-0.0
emojis:😹,0.0,-0.0
emojis:😡,0.0,-0.0
emojis:🤬,0.0,-0.0
emojis:🤯,0.0,-0.0
emojis:😳,0.0,-0.0
emojis:🥵,0.0,-0.0
emojis:🥶,0.0,-0.0
emojis:😱,0.0,-0.0
emojis:😨,0.0,-0.0
emojis:😰,0.0,-0.0
emojis:🤩,0.0,-0.0
emojis:🥳,0.0,-0.0
emojis:😏,0.0,-0.0
emojis:😒,0.0,-0.0
emojis:🥴,0.0,-0.0
emojis:🤐,0.0,-0.0
pos_bigrams:SPACE NOUN,0.0,-0.0
pos_bigrams:NOUN SPACE,0.0,-0.0
pos_bigrams:SPACE PROPN,0.0,-0.0
pos_bigrams:PROPN SPACE,0.0,-0.0
pos_bigrams:SPACE PRON,0.0,-0.0
pos_bigrams:PRON SPACE,0.0,-0.0
pos_bigrams:SPACE PART,0.0,-0.0
pos_bigrams:PART SPACE,0.0,-0.0
pos_bigrams:SPACE X,0.0,-0.0
pos_unigrams:SPACE,0.0,-0.0
emojis:💕,0.0,-0.0
emojis:👌,0.0,-0.0
emojis:❤️,0.0,-0.0
emojis:👍,0.0,-0.0
emojis:👴,0.0,-0.0
emojis:🧓,0.0,-0.0
emojis:😩,0.0,-0.0
emojis:👵,0.0,-0.0
emojis:👨,0.0,-0.0
emojis:😠,0.0,-0.0
emojis:😤,0.0,-0.0
emojis:😭,0.0,-0.0
emojis:😢,0.0,-0.0
emojis:🥺,0.0,-0.0
emojis:☹️,0.0,-0.0
emojis:😫,0.0,-0.0
pos_bigrams:SCONJ SPACE,0.0,-0.0
pos_bigrams:SPACE AUX,0.0,-0.0
pos_bigrams:AUX SPACE,0.0,-0.0
pos_bigrams:PUNCT SPACE,0.0,-0.0
pos_bigrams:SPACE PUNCT,0.0,-0.0
pos_bigrams:X SPACE,0.0,-0.0
pos_bigrams:SPACE INTJ,0.0,-0.0
pos_bigrams:INTJ SPACE,0.0,-0.0
pos_bigrams:SPACE VERB,0.0,-0.0
pos_bigrams:VERB SPACE,0.0,-0.0
pos_bigrams:SYM SPACE,0.0,-0.0
pos_bigrams:SPACE SYM,0.0,-0.0
pos_bigrams:SPACE SCONJ,0.0,-0.0
pos_bigrams:NUM SPACE,0.0,-0.0
func_words:'t,0.0,-0.0
func_words:couldn,0.0,-0.0
pos_bigrams:SPACE ADP,0.0,-0.0
pos_bigrams:ADP SPACE,0.0,-0.0
func_words:hadn,0.0,-0.0
func_words:hasn,0.0,-0.0
func_words:doesn,0.0,-0.0
pos_bigrams:SPACE NUM,0.0,-0.0
func_words:weren,0.0,-0.0
func_words:shouldn,0.0,-0.0
pos_bigrams:ADJ SPACE,0.0,-0.0
punctuation:_,0.0,-0.0
pos_bigrams:SPACE ADJ,0.0,-0.0
emojis:😻,0.0,-0.0
emojis:😼,0.0,-0.0
emojis:😽,0.0,-0.0
emojis:🙀,0.0,-0.0
emojis:😿,0.0,-0.0
pos_bigrams:DET SPACE,0.0,-0.0
pos_bigrams:ADV SPACE,0.0,-0.0
pos_bigrams:SPACE ADV,0.0,-0.0
pos_bigrams:SPACE DET,0.0,-0.0
pos_bigrams:SPACE CCONJ,0.0,-0.0
pos_bigrams:CCONJ SPACE,0.0,-0.0
emojis:👧,0.0,-0.0
emojis:👶,0.0,-0.0
emojis:🙊,0.0,-0.0
emojis:🙉,0.0,-0.0
emojis:🙈,0.0,-0.0
emojis:😾,0.0,-0.0
punctuation:–,0.0,-0.0
pos_bigrams:SPACE SPACE,0.0,-0.0
emojis:😥,0.0,-0.0
emojis:😓,0.0,-0.0
emojis:🤗,0.0,-0.0
emojis:🤔,0.0,-0.0
emojis:🤭,0.0,-0.0
punctuation:‘,0.0,-0.0
punctuation:’,0.0,-0.0
emojis:🧒,0.0,-0.0
emojis:😶,0.0,-0.0
emojis:😐,0.0,-0.0
emojis:😯,0.0,-0.0
emojis:😑,0.0,-0.0
emojis:😧,0.0,-0.0
emojis:😮,0.0,-0.0
emojis:😲,0.0,-0.0
emojis:😦,0.0,-0.0
emojis:🥱,0.0,-0.0
emojis:😴,0.0,-0.0
emojis:😪,0.0,-0.0
emojis:🤤,0.0,-0.0
emojis:😵,0.0,-0.0
emojis:🤫,0.0,-0.0
emojis:🤥,0.0,-0.0
punctuation:—,0.0,-0.0
emojis:🧑,0.0,-0.0
emojis:👩,0.0,-0.0
emojis:��,0.0,-0.0
emojis:😀,0.0,-0.0
emojis:😄,0.0,-0.0
emojis:😁,0.0,-0.0
emojis:😆,0.0,-0.0
emojis:😃,0.0,-0.0
emojis:😂,0.0,-0.0
emojis:🤣,0.0,-0.0
emojis:😊,0.0,-0.0
emojis:😇,0.0,-0.0
emojis:🙂,0.0,-0.0
emojis:🙃,0.0,-0.0
emojis:😉,0.0,-0.0
emojis:😅,0.0,-0.0
emojis:😌,0.0,-0.0
emojis:😍,0.0,-0.0
emojis:😘,0.0,-0.0
emojis:🥰,0.0,-0.0
emojis:😙,0.0,-0.0
emojis:😚,0.0,-0.0
emojis:😋,0.0,-0.0
emojis:😗,0.0,-0.0
emojis:😛,0.0,-0.0
emojis:😝,0.0,-0.0
emojis:🤪,0.0,-0.0
emojis:😜,0.0,-0.0
emojis:🤨,0.0,-0.0
emojis:🧐,0.0,-0.0
emojis:🤓,0.0,-0.0
emojis:😎,0.0,-0.0
